"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-07","5.82",,," 1451","0.00",,,,"85","60",,"  280","  280",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-08","10.29",,," 1225","0.00",,,,"84","54",,"  290","  300",,,"23.0","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-09","8.72",,," 1132","0.00",,,,"80","53",,"  300","  330",,,"18.1","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-10","3.58",,," 1336","0.00",,,,"82","50",,"  300","  300",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-11","3.58",,," 1317","0.00",,,,"84","51",,"  280","  290",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-12","5.37",,," 1926","0.00",,,,"85","61",,"  220","  210",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-13","6.49",,," 1613","0.00",,,,"85","65",,"   40","   10",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-14","4.92",,," 1549","0.00",,,,"84","56",,"   70","   90",,,"10.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-15","6.49",,," 1740","0.01",,,,"81","64",,"  350","  350",,,"14.1","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-16","4.70",,," 1540","0.00",,,,"81","62",,"  200","  220",,,"14.1","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-17","5.59",,," 1108","0.00",,,,"85","62",,"  270","  220",,,"15.0","55.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-18","6.71",,," 1904","0.36",,,,"85","64",,"  330","  330",,,"23.0","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-19","4.25",,," 0136","0.00",,,,"85","61",,"  260","  250",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-20","4.70",,," 1651","0.01",,,,"87","63",,"  210","  200",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-21","7.83",,," 1722","0.00",,,,"88","64",,"  270","  260",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-22","6.26",,," 1715","0.00",,,,"80","51",,"   20","   10",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-23","5.37",,," 1317","0.00",,,,"77","46",,"   40","   40",,,"16.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-24","5.59",,," 1004","0.00",,,,"76","46",,"   60","   40",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-25","8.05",,," 1343","0.00",,,,"78","52",,"  140","  110",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-26","8.50",,," 1232","0.42",,,,"74","53",,"  150","  110",,,"17.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-27","8.95",,," 1043","0.12",,,,"83","60",,"  290","  220",,,"15.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-28","9.84",,," 1408","0.00",,,,"79","54",,"  260","  280",,,"25.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-29","9.84",,," 2318","0.00",,,,"82","51",,"  250","  250",,,"21.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-30","6.26",,," 1240","0.01",,,,"77","53",,"  260","  290",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-31","6.04",,," 1015","0.00",,,,"75","53",,"  130","  120",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-01","4.25",,," 1438","0.01",,,,"69","59",,"  140","  130",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-02","4.92",,," 1618","0.00",,,,"82","57",,"  280","  290",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-03","7.83",,," 1133","0.00",,,,"78","58",,"  210","  200",,,"23.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-04","8.05",,," 0917","0.00",,,,"73","53",,"  340","  350",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-05","3.58",,," 1210","0.00",,,,"75","50",,"  220","  160",,,"10.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-06","3.36",,," 1027","0.00",,,,"72","49",,"  220","  210",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-07","7.61",,," 1016","0.00",,,,"76","60",,"  280","  300",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-08","6.26",,," 1944","0.00",,,,"70","57",,"   90","   80",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-09","6.49",,," 1201","0.00",,,,"73","56",,"  130","  120",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-10","5.82",,," 1104","0.00",,,,"88","58",,"  220","  220",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-11","4.92",,," 2102","0.06",,,,"87","64",,"  320","  320",,,"28.0","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-12","6.26",,," 2254","0.89",,,,"73","64",,"  250","  100",,,"14.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-13","8.28",,," 1412","0.10",,,,"86","63",,"  200","  270",,,"23.0","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-14","6.93",,," 0845","0.00",,,,"76","52",,"  290","  290",,,"17.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-15","3.58",,," 1301","0.04",,,,"76","53",,"  270","  220",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-16","4.92",,," 1702","0.00",,,,"80","61",,"   10","   20",,,"12.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-17","3.58",,," 1548","0.00",,,,"76","54",,"   60","   40",,,"12.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-18","5.59",,," 1222","0.00",,,,"77","51",,"  140","  140",,,"12.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-19","2.91",,," 1305","0.00",,,,"78","49",,"  140","  160",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-20","1.57",,," 1314","0.00",,,,"85","54",,"  220","  190",,,"8.9","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-21","3.80",,," 1640","0.06",,,,"86","59",,"  240","  230",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-22","10.07",,," 1503","0.00",,,,"84","67",,"  240","  250",,,"23.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-23","12.30",,," 1351","0.00",,,,"75","53",,"  300","  310",,,"23.9","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-24","5.82",,," 1238","0.00",,,,"76","47",,"  270","  260",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-25","8.05",,," 1236","0.00",,,,"75","54",,"  240","  240",,,"21.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-26","8.05",,," 1102","0.00",,,,"70","42",,"  290","  280",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-27","6.71",,," 1240","0.00",,,,"75","39",,"  180","  250",,,"19.9","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-28","7.16",,," 1207","0.04",,,,"70","56",,"  350","  360",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-29","7.16",,," 1238","0.00",,,,"61","52",,"   60","   60",,,"15.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-09-30","3.80",,," 1434","0.01",,,,"79","56",,"  170","  210",,,"10.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-01","4.92",,," 1252","0.00",,,,"86","59",,"   10","  270",,,"16.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-02","7.61",,," 0253","0.00",,,,"75","54",,"  360","  350",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-03","8.72",,," 1628","0.49",,,,"69","52",,"  290","  290",,,"21.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-04","8.50",,," 1548","0.00",,,,"58","47",,"   50","   50",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-05","6.71",,," 1148","0.00",,,,"60","43",,"  150","  120",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-06","7.16",,," 1317","0.05",,,,"68","47",,"  290","  290",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-07","4.92",,," 1325","0.00",,,,"69","45",,"  260","  280",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-08","2.24",,," 1404","0.00",,,,"68","37",,"  130","  130",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-09","4.47",,," 1301","0.00",,,,"68","39",,"  150","   70",,,"14.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-10","6.49",,," 1640","0.00",,,,"71","40",,"  120","  120",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-11","7.61",,," 1043","0.42",,,,"66","46",,"  290","  330",,,"23.9","72.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-12","9.84",,," 1351","0.00",,,,"49","35",,"  230","  210",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-13","11.41",,," 1409","0.00",,,,"61","37",,"  260","  220",,,"25.9","38.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-14","6.04",,," 1310","0.00",,,,"52","30",,"  320","  330",,,"45.0","68.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-15","5.14",,," 1148","0.00",,,,"64","28",,"  190","  170",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-16","15.88",,," 2029","0.00",,,,"62","45",,"  310","  320",,,"23.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-17","11.41",,," 0951","0.00",,,,"54","37",,"  330","  350",,,"21.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-18","2.46",,," 0929","0.00",,,,"56","27",,"   10","   10",,,"8.9","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-19","3.58",,," 1437","0.00",,,,"61","27",,"  140","  130",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-20","1.34",,," 1158","0.00",,,,"70","38",,"  320","  310",,,"8.1","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-21","8.50",,," 2105","0.24",,,,"63","47",,"  240","  250",,,"21.0","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-22","12.30",,," 1325","0.02",,,,"60","46",,"  270","  230",,,"30.0","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-23","11.41",,," 1343","0.00",,,,"59","39",,"  260","  320",,,"29.1","63.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-24","5.82",,," 0940","0.00",,,,"55","38",,"  310","  320",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-25","3.80",,," 1202","0.00",,,,"50","26",,"  340","  360",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-26","8.28",,," 2222","1.14",,,,"57","26",,"  120","  130",,,"19.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-27","12.53",,," 0253","0.02",,,,"60","33",,"  220","  220",,,"32.0","44.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-28","3.80",,," 1546","0.00",,,,"64","31",,"  220","  310",,,"14.1","42.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-29","6.04",,," 1015","0.02",,,,"58","40",,"  250","  230",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-30","7.61",,," 1640","0.40",,,,"46","40",,"   50","   50",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-10-31","10.96",,," 2142","0.76",,,,"46","34",,"  300","  290",,,"25.1","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-01","10.29",,," 0038","0.00",,,,"41","32",,"  290","  280",,,"21.0","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-02","10.51",,," 1653","0.04",,,,"48","31",,"  270","  260",,,"29.1","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-03","7.83",,," 1203","0.00",,,,"46","27",,"  260","  280",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-04","8.50",,," 1609","0.00",,,,"53","36",,"  240","  240",,,"19.9","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-05","8.95",,," 1318","0.00",,,,"46","23",,"  280","  280",,,"23.0","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-06","3.36",,," 1246","0.00",,,,"39","20",,"  350","  190",,,"13.0","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-07","10.74",,," 1357","0.00",,,,"36","23",,"  320","  330",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-08","6.93",,," 0959","0.00",,,,"38","20",,"  340","  320",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-09","8.28",,," 1511","0.00",,,,"40","23",,"  230","  200",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-10","6.71",,," 2254","0.02",,,,"45","33",,"   40","   40",,,"15.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-11","10.51",,," 2140","0.00",,,,"33","21",,"  350","  350",,,"19.9","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-12","9.40",,," 1305","0.00",,,,"24","-4",,"  310","  330",,,"18.1","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-13","6.71",,," 1434","0.00",,,,"22","-6",,"  210","  210",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-14","8.72",,," 2213","0.00",,,,"32","22",,"  280","  260",,,"18.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-15","6.71",,," 0043","0.00",,,,"35","16",,"  270","  280",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-11-16","6.04",,," 1134","0.00",,,,"34","14",,"  100","  100",,,"13.0","16.1"
